scorer,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000
bodyparts,head,head,head,spine 1,spine 1,spine 1,spine 2,spine 2,spine 2,spine 3,spine 3,spine 3,spine 4,spine 4,spine 4,base,base,base,tail 25,tail 25,tail 25,tail 50,tail 50,tail 50,tail 75,tail 75,tail 75,tail 100,tail 100,tail 100,lForepaw,lForepaw,lForepaw,rForepaw,rForepaw,rForepaw,lHindpaw,lHindpaw,lHindpaw,lHindfingers,lHindfingers,lHindfingers,rHindpaw,rHindpaw,rHindpaw,rHindfingers,rHindfingers,rHindfingers
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
282,195.19949340820312,83.0701904296875,1.0,219.90048217773438,79.8087387084961,0.9999988079071045,239.52340698242188,76.69915771484375,0.9999951124191284,258.5032958984375,78.09024047851562,0.9999992847442627,277.3749694824219,78.91023254394531,0.9999986290931702,292.81671142578125,84.0042495727539,0.9999989867210388,317.53704833984375,92.43856048583984,0.9999946355819702,338.0916748046875,97.51236724853516,0.9999755620956421,358.4073486328125,101.90519714355469,0.9995084404945374,376.92730712890625,113.19584655761719,0.9997086524963379,212.1485595703125,73.16483306884766,0.9999994039535522,241.8993682861328,88.30035400390625,0.999998927116394,286.04400634765625,70.11920928955078,0.9999970197677612,283.6629638671875,66.99205780029297,0.9999982714653015,258.2097473144531,95.68138122558594,0.9943004250526428,249.37904357910156,99.10528564453125,0.9980059266090393
283,194.15731811523438,83.63237762451172,1.0,219.0193328857422,79.8087387084961,0.9999985098838806,238.67356872558594,77.07123565673828,0.9999915361404419,257.5928649902344,78.17487335205078,0.9999988675117493,276.4751281738281,79.1781997680664,0.9999982118606567,292.0005798339844,84.19107055664062,0.999998927116394,316.1601867675781,92.45027160644531,0.9999960064888,337.4680480957031,97.7314224243164,0.9999672770500183,357.0397644042969,101.75888061523438,0.999531090259552,375.3769226074219,113.25065612792969,0.9997872114181519,211.900146484375,73.16954803466797,0.9999991655349731,241.70574951171875,88.5416488647461,0.9999985098838806,285.4617919921875,70.12293243408203,0.9999976754188538,283.39947509765625,66.99205780029297,0.9999984502792358,257.45355224609375,95.68138122558594,0.9978496432304382,248.6282501220703,99.18148040771484,0.9989694952964783
284,191.8332977294922,84.24845123291016,0.9999998807907104,216.53736877441406,80.24726104736328,0.9999971985816956,236.67318725585938,77.96788787841797,0.9999929070472717,255.82763671875,78.27757263183594,0.9999980330467224,274.5627746582031,79.65345001220703,0.999998152256012,290.2412414550781,84.50518798828125,0.9999992251396179,314.33648681640625,92.5774154663086,0.9999963641166687,335.81329345703125,97.8641586303711,0.9999877214431763,355.5392761230469,101.75888061523438,0.9995492696762085,374.2789306640625,113.25065612792969,0.9998669028282166,210.8463134765625,73.32013702392578,0.999999463558197,241.22994995117188,89.36196899414062,0.9999979138374329,285.0992126464844,70.76933288574219,0.9999979138374329,283.39947509765625,66.99205780029297,0.9999982118606567,256.16668701171875,95.68138122558594,0.9997173547744751,247.272705078125,99.4407958984375,0.9998316764831543
285,190.40533447265625,84.37406158447266,0.9999999403953552,215.54989624023438,80.3822021484375,0.999998152256012,235.74143981933594,78.30416107177734,0.9999948740005493,254.96714782714844,78.362060546875,0.9999973177909851,273.6298828125,80.36979675292969,0.9999985098838806,288.9199523925781,85.26634979248047,0.9999992847442627,312.91943359375,92.67073822021484,0.9999962449073792,334.6241149902344,97.95823669433594,0.9999932050704956,354.0060119628906,101.75888061523438,0.9993357062339783,372.7498474121094,113.19097137451172,0.9998716115951538,210.7745361328125,73.35032653808594,0.9999992847442627,240.75616455078125,89.73529052734375,0.9999975562095642,284.8485107421875,71.47982788085938,0.9999967217445374,283.39947509765625,67.14514923095703,0.9999969005584717,255.39466857910156,95.9686050415039,0.9998080134391785,246.7211456298828,99.50881958007812,0.9998930096626282
286,189.13336181640625,84.56910705566406,0.9999999403953552,214.19349670410156,80.67942810058594,0.9999991059303284,233.94891357421875,79.23998260498047,0.9999966025352478,253.8238067626953,79.01762390136719,0.9999989867210388,272.194091796875,80.5758056640625,0.9999985694885254,287.2220458984375,85.28421020507812,0.9999991059303284,311.2228698730469,93.36576080322266,0.9999973773956299,332.8521423339844,98.12671661376953,0.9999969601631165,352.9647521972656,101.81572723388672,0.9994120597839355,371.8589172363281,113.10597229003906,0.9998741149902344,209.93663024902344,73.622802734375,0.9999991655349731,240.07772827148438,89.9196548461914,0.9999954700469971,284.8004150390625,71.64058685302734,0.9999974370002747,283.8778381347656,67.3982162475586,0.9999970197677612,254.63369750976562,96.68777465820312,0.9999535083770752,245.88726806640625,99.53007507324219,0.9999749064445496
287,187.57391357421875,84.60964965820312,0.9999998807907104,212.40013122558594,81.03958892822266,0.9999995827674866,232.6362762451172,79.4277114868164,0.9999958872795105,250.9568328857422,79.01762390136719,0.9999993443489075,270.40997314453125,80.99901580810547,0.9999995231628418,285.637451171875,85.92008972167969,0.9999993443489075,309.135009765625,93.76498413085938,0.9999986290931702,331.39739990234375,98.13899993896484,0.9999974966049194,351.3703918457031,102.35588073730469,0.9996060132980347,370.3354797363281,112.7573471069336,0.9998363256454468,209.1030731201172,73.67447662353516,0.9999982714653015,237.63873291015625,90.81341552734375,0.9999918937683105,284.0637512207031,72.28559112548828,0.9999971985816956,284.7054138183594,68.27063751220703,0.9999983310699463,253.89744567871094,97.44693756103516,0.9999874830245972,245.18714904785156,99.50881958007812,0.9999897480010986
288,185.74623107910156,84.60964965820312,0.9999998807907104,210.70535278320312,81.42765808105469,0.9999998211860657,229.91114807128906,80.05709075927734,0.9999988079071045,249.14999389648438,79.01762390136719,0.9999985694885254,268.90576171875,81.4056167602539,0.9999997615814209,284.40594482421875,85.95848846435547,0.9999997615814209,307.9676818847656,93.77037811279297,0.9999991655349731,329.8872985839844,98.1906509399414,0.9999971389770508,349.7677001953125,102.77706909179688,0.9997129440307617,369.1925354003906,112.7573471069336,0.9997186064720154,209.01657104492188,73.67447662353516,0.9999979138374329,236.38818359375,91.65912628173828,0.9999911785125732,283.4640808105469,72.44113159179688,0.9999979138374329,284.7054138183594,68.44449615478516,0.9999988079071045,253.880615234375,97.82019805908203,0.9999879598617554,245.18714904785156,99.50881958007812,0.9999900460243225
289,184.12281799316406,84.56910705566406,0.9999998807907104,209.31163024902344,81.80390930175781,0.9999998211860657,228.67559814453125,80.06087493896484,0.9999996423721313,248.35939025878906,78.89470672607422,0.9999992251396179,267.4790344238281,81.46675109863281,0.9999997615814209,283.37017822265625,86.48760223388672,0.9999998211860657,306.6976318359375,93.80517578125,0.9999991655349731,328.3315734863281,98.1906509399414,0.9999948143959045,348.0145568847656,102.8720932006836,0.9997111558914185,367.3043212890625,112.7573471069336,0.9998635053634644,208.76080322265625,73.67447662353516,0.9999962449073792,231.82357788085938,92.84669494628906,0.9999957084655762,282.7919006347656,72.44113159179688,0.9999986886978149,284.7054138183594,68.4971694946289,0.9999992847442627,253.71559143066406,98.16194915771484,0.9999904036521912,245.18714904785156,99.36402893066406,0.9999929070472717
290,182.45851135253906,84.4936294555664,1.0,207.78013610839844,82.62385559082031,0.9999995231628418,226.29356384277344,80.708251953125,0.9999997615814209,245.78903198242188,78.89470672607422,0.9999995231628418,264.6389465332031,81.55858612060547,0.999999463558197,282.2987060546875,86.59773254394531,0.9999998807907104,305.5802307128906,93.80517578125,0.9999988079071045,327.12786865234375,98.33177947998047,0.9999905824661255,346.9803466796875,103.01272583007812,0.9996236562728882,366.3560791015625,112.9792709350586,0.9998670816421509,208.76080322265625,73.20904541015625,0.9999824166297913,225.4200897216797,92.9097900390625,0.999724805355072,281.80535888671875,72.44113159179688,0.9999983906745911,284.5888671875,68.4978256225586,0.9999994039535522,253.68270874023438,98.2875747680664,0.999981701374054,245.4275360107422,98.69747161865234,0.9999772310256958
291,181.3712615966797,84.40921783447266,1.0,205.51988220214844,82.97280883789062,0.9999998211860657,224.56674194335938,81.7079086303711,0.9999997019767761,243.88487243652344,78.89470672607422,0.9999991059303284,264.4131774902344,82.04566192626953,0.9999995827674866,280.7911682128906,86.97163391113281,0.9999998211860657,303.8625183105469,93.76498413085938,0.999998152256012,326.311767578125,98.37428283691406,0.9999905824661255,345.5169677734375,103.01272583007812,0.9995855689048767,364.9261474609375,112.9792709350586,0.9998723864555359,208.76080322265625,73.00201416015625,0.9999231100082397,217.83726501464844,95.78055572509766,0.9992946982383728,280.8481140136719,72.3193588256836,0.9999958276748657,284.1021728515625,68.61705017089844,0.9999984502792358,253.19815063476562,98.76221466064453,0.9998551607131958,245.70726013183594,98.04401397705078,0.9998578429222107
292,180.81137084960938,84.28612518310547,1.0,203.8863067626953,83.04736328125,0.9999998211860657,222.61227416992188,82.41561889648438,1.0,242.45611572265625,79.3651351928711,0.9999986886978149,262.9579772949219,82.10127258300781,0.9999997019767761,279.7698669433594,87.0647201538086,0.9999997019767761,302.33544921875,93.80517578125,0.9999980926513672,324.9204406738281,98.38268280029297,0.9999929666519165,344.3624267578125,103.01272583007812,0.9994218349456787,363.4505310058594,113.0546646118164,0.9998624920845032,208.92340087890625,73.00201416015625,0.9999502897262573,210.84481811523438,95.83141326904297,0.9999319314956665,279.7716979980469,72.2153091430664,0.9999949932098389,283.6380920410156,68.61705017089844,0.9999980330467224,252.74658203125,98.90292358398438,0.9997181296348572,245.72096252441406,97.7570571899414,0.9997066855430603
293,179.54345703125,84.28612518310547,1.0,202.64378356933594,83.32492065429688,0.9999997019767761,221.82315063476562,83.08537292480469,1.0,241.63272094726562,79.86978912353516,0.9999977350234985,262.1071472167969,82.19871520996094,0.9999997019767761,279.1176452636719,87.09852600097656,0.9999997615814209,301.2695617675781,93.87029266357422,0.9999986886978149,323.95001220703125,98.46148681640625,0.9999932646751404,344.1592712402344,102.86198425292969,0.9995071887969971,362.3659973144531,112.9792709350586,0.9998190402984619,209.0012969970703,73.00201416015625,0.9998793601989746,207.6539764404297,95.86425018310547,0.9999093413352966,279.2543640136719,72.2153091430664,0.9999964833259583,283.11328125,68.4978256225586,0.9999985098838806,252.36106872558594,98.94853210449219,0.999704897403717,245.75323486328125,97.7570571899414,0.9994861483573914
294,178.0525665283203,84.2418212890625,1.0,202.0593719482422,83.94532775878906,0.9999996423721313,221.7751007080078,84.1192398071289,1.0,241.08535766601562,80.4537582397461,0.9999969601631165,261.3548278808594,82.41423797607422,0.9999997019767761,278.4938659667969,87.23735809326172,0.9999997615814209,300.34814453125,93.72354888916016,0.9999990463256836,323.0578308105469,98.46148681640625,0.999993085861206,343.2871398925781,102.66867065429688,0.9995811581611633,361.7793273925781,112.96366119384766,0.9998122453689575,209.0611572265625,73.42500305175781,0.9998283386230469,205.35833740234375,97.73094940185547,0.999976396560669,278.4830017089844,72.2098388671875,0.9999973773956299,282.4649963378906,68.48263549804688,0.9999983906745911,252.3206787109375,99.04837799072266,0.999823272228241,245.72096252441406,97.7570571899414,0.9995434284210205
295,177.4814910888672,84.16259002685547,1.0,201.19219970703125,84.34617614746094,0.9999990463256836,221.08230590820312,84.93419647216797,0.9999999403953552,239.80133056640625,80.96343994140625,0.9999929666519165,260.399658203125,82.42234802246094,0.9999996423721313,277.51678466796875,87.23735809326172,0.9999998211860657,299.032470703125,93.72354888916016,0.9999992847442627,321.81231689453125,98.45005798339844,0.9999911785125732,342.293212890625,102.4438247680664,0.9996730089187622,361.0508728027344,112.92060852050781,0.9997950792312622,209.0611572265625,73.47784423828125,0.9993036389350891,202.8389434814453,98.6378402709961,0.999945342540741,277.433349609375,72.2098388671875,0.9999902248382568,281.7351989746094,68.46724700927734,0.9999924898147583,252.1566619873047,99.0819091796875,0.9994398951530457,245.72096252441406,97.8954086303711,0.9987432956695557
296,175.90211486816406,84.02643585205078,0.9999998807907104,199.68499755859375,84.44074249267578,0.999999463558197,219.24105834960938,84.93419647216797,1.0,238.13583374023438,81.0455322265625,0.9999958872795105,258.7656555175781,82.52631378173828,0.9999997019767761,276.67926025390625,87.23735809326172,0.9999998807907104,297.91925048828125,93.71785736083984,0.9999994039535522,321.66705322265625,98.45005798339844,0.9999908804893494,341.25543212890625,102.18699645996094,0.9997531771659851,360.183837890625,112.73690795898438,0.9997599124908447,209.0611572265625,73.80787658691406,0.9993093013763428,200.42752075195312,98.63802337646484,0.9999969601631165,275.4356689453125,72.05598449707031,0.9999914169311523,279.7459716796875,68.41619873046875,0.9999804496765137,251.93826293945312,99.04837799072266,0.9994218945503235,245.62637329101562,97.8954086303711,0.998513400554657
297,175.1472625732422,84.025390625,0.9999998807907104,198.79144287109375,84.44572448730469,0.9999996423721313,217.95916748046875,84.93419647216797,1.0,236.5521240234375,81.2520980834961,0.9999975562095642,257.0283203125,82.55435943603516,0.9999997019767761,275.4488220214844,87.16898345947266,0.9999999403953552,296.3094177246094,93.12202453613281,0.9999988675117493,320.488525390625,98.45005798339844,0.9999951124191284,340.09423828125,101.93518829345703,0.9997715353965759,360.10076904296875,112.57100677490234,0.9997287392616272,208.7547149658203,74.62380981445312,0.9997236728668213,198.52279663085938,98.73707580566406,0.9999991059303284,272.8474426269531,71.99725341796875,0.9999929666519165,276.5237121582031,68.3012924194336,0.9999915957450867,251.49942016601562,99.04837799072266,0.9998008012771606,245.3197479248047,98.0134048461914,0.9989926218986511
298,174.48106384277344,83.97303009033203,1.0,198.13232421875,84.44572448730469,0.9999998807907104,216.43466186523438,84.7844467163086,0.9999998807907104,235.4174041748047,81.35149383544922,0.9999992251396179,255.78729248046875,82.55435943603516,0.9999998211860657,274.21905517578125,87.16898345947266,1.0,296.3046875,93.12202453613281,0.9999969005584717,318.9458312988281,98.25112915039062,0.9999970197677612,338.5018005371094,101.93518829345703,0.9997601509094238,358.6673583984375,112.25623321533203,0.9998014569282532,208.71839904785156,74.82042694091797,0.9999788999557495,195.876220703125,98.73707580566406,0.9999998807907104,269.95855712890625,71.7668685913086,0.9999912977218628,272.07427978515625,67.59773254394531,0.999990701675415,251.49942016601562,99.04837799072266,0.9999771118164062,245.0465545654297,98.07791900634766,0.9997191429138184
299,173.68157958984375,83.97303009033203,1.0,197.0801544189453,84.44074249267578,0.9999999403953552,215.51080322265625,84.7450180053711,0.9999998211860657,234.38951110839844,81.47099304199219,0.9999992847442627,253.99876403808594,82.55435943603516,0.9999998807907104,272.7197570800781,87.00003051757812,0.9999998807907104,295.2540283203125,93.02490234375,0.999996542930603,317.3321838378906,98.20056915283203,0.9999974370002747,336.93212890625,101.93518829345703,0.9995027780532837,356.2610778808594,111.74073791503906,0.9997838735580444,208.7152862548828,75.36195373535156,0.9999812245368958,193.22906494140625,98.73707580566406,0.9999997019767761,266.8898620605469,70.02804565429688,0.999986469745636,268.47686767578125,65.51858520507812,0.9999664425849915,251.49942016601562,98.85305786132812,0.999973714351654,244.8851318359375,98.39179229736328,0.999621570110321
300,173.12734985351562,83.97303009033203,1.0,196.22195434570312,84.3214340209961,0.9999999403953552,215.00387573242188,84.55563354492188,0.9999998211860657,233.7773895263672,81.51187896728516,0.9999995827674866,253.19070434570312,82.17474365234375,0.9999998211860657,270.9376525878906,86.86033630371094,0.9999998211860657,294.28668212890625,93.01160430908203,0.9999970197677612,316.2130432128906,98.18241882324219,0.9999970197677612,335.0585632324219,102.11243438720703,0.9996080994606018,354.5235595703125,111.74073791503906,0.9996522068977356,208.7152862548828,75.48609161376953,0.9999675750732422,190.7899932861328,98.66492462158203,0.9999992251396179,264.86114501953125,68.89726257324219,0.9999384880065918,265.5674133300781,64.20787048339844,0.9999215006828308,251.71766662597656,98.57559967041016,0.9998658895492554,244.83758544921875,99.04830932617188,0.998750627040863
301,171.90684509277344,84.03313446044922,1.0,195.07154846191406,84.03334045410156,0.9999999403953552,213.9407196044922,84.55563354492188,0.9999998807907104,232.3958282470703,81.64862060546875,0.9999997615814209,250.92715454101562,82.17474365234375,0.9999998211860657,268.84356689453125,86.23387145996094,0.9999998807907104,293.5191345214844,93.01160430908203,0.9999958872795105,315.4560241699219,97.927734375,0.9999955892562866,333.979736328125,102.75294494628906,0.9995221495628357,353.4103088378906,111.74073791503906,0.9994812607765198,208.7152862548828,75.55658721923828,0.9999945759773254,188.77867126464844,97.94799041748047,0.9999997019767761,261.5545654296875,67.9991455078125,0.9999972581863403,260.9201354980469,63.40646743774414,0.9999922513961792,251.73912048339844,98.57559967041016,0.9999831914901733,244.6775360107422,99.05868530273438,0.9998344779014587
302,171.14451599121094,84.25071716308594,1.0,194.28245544433594,84.03334045410156,0.9999998807907104,213.0232391357422,84.55563354492188,0.9999999403953552,230.60006713867188,82.11690521240234,0.9999998807907104,248.57144165039062,82.17474365234375,0.9999997019767761,267.4408874511719,86.11605834960938,0.9999998807907104,292.6084289550781,92.4011459350586,0.9999957084655762,315.0234069824219,97.79496765136719,0.9999932646751404,333.53436279296875,103.29891204833984,0.9991497993469238,353.3918151855469,112.0406265258789,0.9994032979011536,208.93310546875,75.7695541381836,0.9999983906745911,187.49142456054688,97.79486846923828,0.9999998211860657,258.5620422363281,67.76268005371094,0.999999463558197,256.5578308105469,63.40646743774414,0.999998152256012,251.73912048339844,97.88790130615234,0.9999945163726807,244.2672576904297,99.07064056396484,0.9999610185623169
303,170.30133056640625,84.45869445800781,0.9999999403953552,193.60858154296875,84.03334045410156,0.9999998211860657,212.2008056640625,84.82852172851562,0.9999999403953552,229.25369262695312,82.92692565917969,0.9999998807907104,247.3677520751953,82.23213958740234,0.9999998211860657,266.4661560058594,85.40924835205078,0.9999998807907104,291.78125,91.46347045898438,0.9999961853027344,314.09716796875,97.32565307617188,0.9999901056289673,333.2447509765625,103.29891204833984,0.9989569783210754,352.5364685058594,112.0406265258789,0.9996396899223328,208.93310546875,75.91531372070312,0.9999988675117493,186.00721740722656,97.68431091308594,0.9999997615814209,255.51039123535156,67.48511505126953,0.9999991655349731,252.25193786621094,63.40646743774414,0.999997615814209,251.73912048339844,97.38944244384766,0.9999956488609314,243.94940185546875,99.46393585205078,0.9999820590019226
